"user_id","persona","signup_date"
12501,"HighIntent",2025-05-20
12502,"Explorer",2025-08-10
12503,"Explorer",2024-07-27
12504,"TargetedShopper",2024-05-02
12505,"Explorer",2024-11-25
12506,"DealHunter",2024-05-17
12507,"TargetedShopper",2024-11-27
12508,"Explorer",2024-10-14
12509,"Explorer",2024-08-08
12510,"TargetedShopper",2024-04-24
12511,"TargetedShopper",2025-10-14
12512,"TargetedShopper",2024-09-07
12513,"DealHunter",2024-10-20
12514,"Explorer",2025-02-22
12515,"Explorer",2025-09-17
12516,"DealHunter",2025-07-06
12517,"Explorer",2024-03-29
12518,"HighIntent",2024-08-04
12519,"TargetedShopper",2024-06-28
12520,"Explorer",2024-07-19
12521,"DealHunter",2025-08-15
12522,"DealHunter",2025-07-15
12523,"DealHunter",2025-05-01
12524,"Explorer",2025-10-25
12525,"DealHunter",2024-02-29
12526,"Explorer",2024-06-02
12527,"DealHunter",2024-05-31
12528,"Explorer",2024-02-29
12529,"TargetedShopper",2025-05-15
12530,"DealHunter",2025-10-24
12531,"TargetedShopper",2025-01-31
12532,"DealHunter",2024-08-07
12533,"DealHunter",2025-05-19
12534,"TargetedShopper",2024-07-14
12535,"DealHunter",2025-07-22
12536,"HighIntent",2024-11-24
12537,"TargetedShopper",2025-04-17
12538,"TargetedShopper",2024-08-16
12539,"TargetedShopper",2024-09-17
12540,"Explorer",2024-09-08
12541,"DealHunter",2024-06-03
12542,"Explorer",2025-10-01
12543,"DealHunter",2024-01-22
12544,"HighIntent",2025-09-03
12545,"DealHunter",2025-10-09
12546,"DealHunter",2024-02-05
12547,"Explorer",2025-07-17
12548,"TargetedShopper",2025-09-23
12549,"Explorer",2024-01-24
12550,"Explorer",2024-05-28
12551,"HighIntent",2025-04-27
12552,"TargetedShopper",2024-03-27
12553,"TargetedShopper",2025-07-26
12554,"Explorer",2024-09-13
12555,"TargetedShopper",2024-01-08
12556,"HighIntent",2025-07-22
12557,"TargetedShopper",2024-05-02
12558,"Explorer",2025-06-22
12559,"TargetedShopper",2024-04-11
12560,"TargetedShopper",2025-04-10
12561,"TargetedShopper",2024-08-30
12562,"DealHunter",2025-02-05
12563,"Explorer",2024-07-27
12564,"TargetedShopper",2024-12-07
12565,"DealHunter",2024-08-25
12566,"DealHunter",2024-05-21
12567,"TargetedShopper",2024-10-18
12568,"Explorer",2025-03-07
12569,"DealHunter",2025-05-22
12570,"Explorer",2025-01-17
12571,"Explorer",2024-08-04
12572,"TargetedShopper",2025-06-26
12573,"TargetedShopper",2024-05-08
12574,"TargetedShopper",2024-11-26
12575,"Explorer",2024-11-02
12576,"Explorer",2024-03-17
12577,"Explorer",2025-06-13
12578,"Explorer",2025-05-13
12579,"Explorer",2024-10-05
12580,"Explorer",2024-01-16
12581,"TargetedShopper",2025-04-28
12582,"Explorer",2024-07-26
12583,"DealHunter",2025-06-19
12584,"DealHunter",2024-07-29
12585,"HighIntent",2024-04-26
12586,"DealHunter",2025-07-11
12587,"Explorer",2025-04-24
12588,"Explorer",2024-01-17
12589,"TargetedShopper",2025-01-01
12590,"TargetedShopper",2024-11-21
12591,"Explorer",2025-03-13
12592,"TargetedShopper",2025-09-05
12593,"Explorer",2025-10-16
12594,"Explorer",2024-03-21
12595,"TargetedShopper",2024-12-30
12596,"DealHunter",2024-05-31
12597,"Explorer",2025-09-27
12598,"Explorer",2025-01-17
12599,"TargetedShopper",2025-07-08
12600,"Explorer",2024-12-25
12601,"Explorer",2024-01-08
12602,"Explorer",2025-06-13
12603,"HighIntent",2025-09-01
12604,"Explorer",2025-06-25
12605,"Explorer",2025-05-20
12606,"Explorer",2024-05-02
12607,"TargetedShopper",2025-09-02
12608,"Explorer",2024-12-17
12609,"HighIntent",2025-09-18
12610,"HighIntent",2024-05-20
12611,"TargetedShopper",2025-05-07
12612,"Explorer",2024-06-23
12613,"TargetedShopper",2025-08-21
12614,"DealHunter",2024-08-06
12615,"Explorer",2025-10-03
12616,"TargetedShopper",2024-03-05
12617,"TargetedShopper",2024-07-24
12618,"Explorer",2025-03-07
12619,"DealHunter",2024-01-06
12620,"HighIntent",2024-04-05
12621,"DealHunter",2024-11-05
12622,"HighIntent",2024-03-23
12623,"DealHunter",2025-07-13
12624,"TargetedShopper",2024-08-08
12625,"TargetedShopper",2025-07-04
12626,"TargetedShopper",2024-10-29
12627,"HighIntent",2024-03-11
12628,"Explorer",2025-03-19
12629,"Explorer",2025-04-06
12630,"DealHunter",2024-02-03
12631,"TargetedShopper",2025-01-20
12632,"Explorer",2024-10-03
12633,"TargetedShopper",2024-01-05
12634,"Explorer",2024-04-30
12635,"Explorer",2025-01-09
12636,"Explorer",2024-09-11
12637,"Explorer",2024-10-13
12638,"Explorer",2024-02-25
12639,"DealHunter",2025-03-26
12640,"TargetedShopper",2024-03-29
12641,"DealHunter",2025-03-20
12642,"Explorer",2024-10-06
12643,"Explorer",2024-07-28
12644,"DealHunter",2025-10-03
12645,"TargetedShopper",2025-07-29
12646,"TargetedShopper",2025-10-06
12647,"DealHunter",2025-09-01
12648,"Explorer",2025-06-27
12649,"Explorer",2024-11-12
12650,"TargetedShopper",2024-01-07
12651,"Explorer",2024-09-04
12652,"TargetedShopper",2025-03-14
12653,"Explorer",2025-07-22
12654,"TargetedShopper",2024-04-05
12655,"Explorer",2025-06-13
12656,"DealHunter",2025-01-31
12657,"TargetedShopper",2024-09-12
12658,"TargetedShopper",2025-07-22
12659,"Explorer",2024-05-05
12660,"DealHunter",2025-06-09
12661,"TargetedShopper",2024-07-26
12662,"Explorer",2024-06-30
12663,"TargetedShopper",2024-02-06
12664,"TargetedShopper",2024-12-09
12665,"DealHunter",2025-02-21
12666,"Explorer",2024-02-15
12667,"DealHunter",2024-08-26
12668,"Explorer",2025-08-11
12669,"TargetedShopper",2024-07-25
12670,"TargetedShopper",2025-06-22
12671,"DealHunter",2024-10-29
12672,"HighIntent",2025-03-13
12673,"DealHunter",2025-07-10
12674,"DealHunter",2024-10-24
12675,"DealHunter",2024-10-28
12676,"Explorer",2024-04-26
12677,"TargetedShopper",2024-04-21
12678,"HighIntent",2024-07-26
12679,"Explorer",2024-10-10
12680,"TargetedShopper",2024-08-04
12681,"Explorer",2025-09-30
12682,"Explorer",2024-02-28
12683,"HighIntent",2024-08-29
12684,"Explorer",2024-01-21
12685,"TargetedShopper",2024-04-11
12686,"Explorer",2025-02-03
12687,"Explorer",2025-08-07
12688,"Explorer",2024-06-02
12689,"TargetedShopper",2025-07-29
12690,"TargetedShopper",2025-05-24
12691,"Explorer",2024-06-03
12692,"DealHunter",2025-01-19
12693,"TargetedShopper",2025-08-11
12694,"Explorer",2024-08-27
12695,"Explorer",2025-10-13
12696,"Explorer",2024-01-27
12697,"DealHunter",2025-08-23
12698,"TargetedShopper",2024-08-30
12699,"TargetedShopper",2024-08-30
12700,"TargetedShopper",2024-09-08
12701,"TargetedShopper",2025-05-14
12702,"TargetedShopper",2025-10-05
12703,"TargetedShopper",2025-09-24
12704,"DealHunter",2025-10-06
12705,"DealHunter",2024-06-07
12706,"Explorer",2025-01-04
12707,"DealHunter",2024-03-03
12708,"Explorer",2024-05-02
12709,"Explorer",2024-03-31
12710,"Explorer",2024-02-24
12711,"DealHunter",2025-02-10
12712,"Explorer",2025-03-23
12713,"HighIntent",2024-01-13
12714,"TargetedShopper",2024-05-31
12715,"DealHunter",2024-07-07
12716,"TargetedShopper",2024-02-25
12717,"TargetedShopper",2025-04-05
12718,"TargetedShopper",2024-02-07
12719,"TargetedShopper",2025-03-23
12720,"Explorer",2025-02-15
12721,"DealHunter",2024-01-13
12722,"TargetedShopper",2024-12-03
12723,"DealHunter",2025-04-24
12724,"DealHunter",2025-02-16
12725,"DealHunter",2024-03-29
12726,"HighIntent",2024-01-11
12727,"TargetedShopper",2025-07-30
12728,"TargetedShopper",2024-04-19
12729,"Explorer",2025-06-01
12730,"Explorer",2024-07-11
12731,"TargetedShopper",2025-05-05
12732,"TargetedShopper",2024-01-13
12733,"Explorer",2024-05-08
12734,"Explorer",2024-05-24
12735,"DealHunter",2025-06-14
12736,"DealHunter",2025-09-14
12737,"HighIntent",2025-06-10
12738,"Explorer",2024-06-21
12739,"DealHunter",2025-05-02
12740,"DealHunter",2024-10-19
12741,"Explorer",2025-07-01
12742,"TargetedShopper",2025-04-15
12743,"Explorer",2024-03-11
12744,"Explorer",2024-05-12
12745,"Explorer",2024-11-09
12746,"TargetedShopper",2025-01-17
12747,"DealHunter",2025-02-26
12748,"DealHunter",2024-01-04
12749,"TargetedShopper",2024-05-11
12750,"Explorer",2025-09-15
12751,"Explorer",2025-10-31
12752,"Explorer",2025-07-04
12753,"DealHunter",2024-03-12
12754,"TargetedShopper",2024-04-10
12755,"HighIntent",2024-10-15
12756,"Explorer",2024-02-07
12757,"TargetedShopper",2025-09-05
12758,"DealHunter",2024-12-28
12759,"Explorer",2024-01-20
12760,"Explorer",2024-06-30
12761,"TargetedShopper",2024-07-28
12762,"Explorer",2024-04-26
12763,"TargetedShopper",2024-11-13
12764,"Explorer",2025-08-24
12765,"HighIntent",2024-08-02
12766,"HighIntent",2024-04-03
12767,"Explorer",2024-01-03
12768,"TargetedShopper",2025-03-04
12769,"Explorer",2024-03-12
12770,"TargetedShopper",2024-08-19
12771,"Explorer",2024-01-11
12772,"Explorer",2025-03-17
12773,"Explorer",2024-09-07
12774,"DealHunter",2025-09-19
12775,"DealHunter",2024-06-15
12776,"HighIntent",2024-12-25
12777,"Explorer",2025-06-02
12778,"TargetedShopper",2024-05-21
12779,"TargetedShopper",2025-02-07
12780,"DealHunter",2025-04-09
12781,"Explorer",2024-12-11
12782,"Explorer",2024-01-16
12783,"Explorer",2025-04-24
12784,"TargetedShopper",2025-07-29
12785,"Explorer",2025-03-09
12786,"TargetedShopper",2025-09-04
12787,"TargetedShopper",2025-06-08
12788,"DealHunter",2024-09-15
12789,"Explorer",2025-07-21
12790,"DealHunter",2024-06-06
12791,"HighIntent",2024-05-24
12792,"Explorer",2025-02-14
12793,"DealHunter",2025-08-03
12794,"Explorer",2025-07-08
12795,"TargetedShopper",2024-05-11
12796,"Explorer",2024-11-15
12797,"TargetedShopper",2025-05-18
12798,"DealHunter",2024-10-20
12799,"DealHunter",2025-07-10
12800,"TargetedShopper",2024-02-28
12801,"DealHunter",2025-03-07
12802,"Explorer",2024-04-10
12803,"DealHunter",2024-04-02
12804,"TargetedShopper",2024-05-05
12805,"Explorer",2025-04-28
12806,"TargetedShopper",2025-09-13
12807,"DealHunter",2025-01-01
12808,"Explorer",2024-05-06
12809,"DealHunter",2024-01-27
12810,"DealHunter",2024-05-21
12811,"Explorer",2024-12-26
12812,"Explorer",2024-03-12
12813,"TargetedShopper",2025-03-11
12814,"TargetedShopper",2024-12-25
12815,"DealHunter",2025-07-11
12816,"Explorer",2024-09-03
12817,"Explorer",2024-10-02
12818,"DealHunter",2024-11-12
12819,"DealHunter",2024-04-08
12820,"DealHunter",2024-08-24
12821,"DealHunter",2024-05-31
12822,"Explorer",2025-01-05
12823,"TargetedShopper",2024-10-29
12824,"DealHunter",2024-12-15
12825,"Explorer",2024-10-22
12826,"Explorer",2024-03-22
12827,"TargetedShopper",2024-05-28
12828,"DealHunter",2024-02-06
12829,"Explorer",2025-10-26
12830,"DealHunter",2024-11-03
12831,"Explorer",2025-02-10
12832,"TargetedShopper",2025-02-10
12833,"DealHunter",2025-09-18
12834,"TargetedShopper",2025-10-13
12835,"Explorer",2024-04-13
12836,"TargetedShopper",2024-07-24
12837,"DealHunter",2025-01-13
12838,"DealHunter",2024-08-28
12839,"Explorer",2024-10-16
12840,"HighIntent",2024-04-30
12841,"TargetedShopper",2025-05-04
12842,"Explorer",2025-06-10
12843,"TargetedShopper",2024-05-02
12844,"DealHunter",2025-10-29
12845,"Explorer",2025-05-25
12846,"DealHunter",2024-04-19
12847,"TargetedShopper",2024-06-18
12848,"Explorer",2024-03-29
12849,"DealHunter",2024-03-18
12850,"HighIntent",2024-10-31
12851,"Explorer",2025-10-30
12852,"TargetedShopper",2025-08-06
12853,"TargetedShopper",2025-07-24
12854,"TargetedShopper",2025-04-13
12855,"DealHunter",2025-08-08
12856,"TargetedShopper",2024-06-09
12857,"DealHunter",2024-05-10
12858,"Explorer",2024-04-04
12859,"Explorer",2025-05-13
12860,"Explorer",2025-01-10
12861,"TargetedShopper",2024-06-29
12862,"Explorer",2024-03-21
12863,"DealHunter",2024-04-20
12864,"Explorer",2024-02-23
12865,"DealHunter",2025-10-20
12866,"Explorer",2024-02-10
12867,"TargetedShopper",2024-07-07
12868,"HighIntent",2025-07-07
12869,"Explorer",2025-02-09
12870,"HighIntent",2025-03-13
12871,"Explorer",2024-04-15
12872,"Explorer",2024-09-09
12873,"Explorer",2025-10-25
12874,"TargetedShopper",2025-05-30
12875,"DealHunter",2024-05-06
12876,"DealHunter",2025-08-13
12877,"TargetedShopper",2025-02-18
12878,"DealHunter",2024-12-04
12879,"TargetedShopper",2025-03-16
12880,"HighIntent",2025-06-17
12881,"TargetedShopper",2024-06-13
12882,"DealHunter",2024-11-05
12883,"Explorer",2024-09-17
12884,"Explorer",2025-01-08
12885,"TargetedShopper",2024-06-27
12886,"Explorer",2024-07-23
12887,"Explorer",2024-07-28
12888,"Explorer",2025-03-10
12889,"DealHunter",2024-05-17
12890,"Explorer",2025-06-10
12891,"HighIntent",2025-02-14
12892,"Explorer",2024-12-22
12893,"Explorer",2024-09-30
12894,"DealHunter",2025-05-13
12895,"HighIntent",2024-10-23
12896,"HighIntent",2025-08-13
12897,"Explorer",2025-06-18
12898,"Explorer",2024-01-05
12899,"Explorer",2024-02-16
12900,"TargetedShopper",2024-09-30
12901,"DealHunter",2024-10-16
12902,"HighIntent",2024-01-13
12903,"HighIntent",2024-07-08
12904,"TargetedShopper",2025-04-16
12905,"Explorer",2024-01-23
12906,"Explorer",2024-04-03
12907,"DealHunter",2025-02-20
12908,"Explorer",2024-05-24
12909,"Explorer",2025-03-15
12910,"DealHunter",2025-02-25
12911,"DealHunter",2024-05-20
12912,"Explorer",2024-06-14
12913,"DealHunter",2024-10-23
12914,"TargetedShopper",2024-10-15
12915,"TargetedShopper",2025-05-08
12916,"DealHunter",2024-12-14
12917,"TargetedShopper",2025-08-20
12918,"DealHunter",2024-06-02
12919,"DealHunter",2024-11-05
12920,"TargetedShopper",2025-09-12
12921,"DealHunter",2025-10-13
12922,"Explorer",2024-01-02
12923,"Explorer",2024-07-02
12924,"Explorer",2025-02-14
12925,"HighIntent",2024-06-20
12926,"TargetedShopper",2024-07-05
12927,"Explorer",2024-02-13
12928,"DealHunter",2024-02-06
12929,"TargetedShopper",2024-08-28
12930,"TargetedShopper",2025-03-08
12931,"DealHunter",2025-05-27
12932,"DealHunter",2024-12-31
12933,"Explorer",2024-04-16
12934,"DealHunter",2024-06-07
12935,"TargetedShopper",2025-07-05
12936,"Explorer",2025-06-08
12937,"Explorer",2025-06-17
12938,"Explorer",2025-02-23
12939,"TargetedShopper",2024-01-24
12940,"TargetedShopper",2025-04-14
12941,"DealHunter",2024-07-28
12942,"DealHunter",2025-10-01
12943,"TargetedShopper",2024-03-01
12944,"DealHunter",2024-06-04
12945,"TargetedShopper",2024-06-20
12946,"TargetedShopper",2024-04-30
12947,"TargetedShopper",2024-10-23
12948,"DealHunter",2024-02-26
12949,"Explorer",2025-09-09
12950,"DealHunter",2025-03-01
12951,"TargetedShopper",2024-10-20
12952,"TargetedShopper",2024-07-25
12953,"TargetedShopper",2025-05-21
12954,"Explorer",2025-02-28
12955,"TargetedShopper",2025-05-17
12956,"Explorer",2025-06-27
12957,"Explorer",2024-10-31
12958,"Explorer",2024-12-19
12959,"TargetedShopper",2024-12-05
12960,"Explorer",2025-01-09
12961,"TargetedShopper",2024-11-12
12962,"Explorer",2024-07-11
12963,"Explorer",2025-02-02
12964,"Explorer",2025-08-08
12965,"DealHunter",2025-03-26
12966,"DealHunter",2025-06-29
12967,"TargetedShopper",2025-06-07
12968,"TargetedShopper",2024-02-15
12969,"Explorer",2024-10-26
12970,"Explorer",2024-06-06
12971,"Explorer",2024-12-21
12972,"Explorer",2024-10-01
12973,"TargetedShopper",2024-02-10
12974,"Explorer",2025-03-20
12975,"Explorer",2025-06-30
12976,"DealHunter",2025-02-24
12977,"DealHunter",2025-06-04
12978,"DealHunter",2024-01-27
12979,"Explorer",2025-01-25
12980,"TargetedShopper",2025-08-14
12981,"Explorer",2024-09-14
12982,"HighIntent",2025-04-26
12983,"Explorer",2024-05-03
12984,"TargetedShopper",2025-03-10
12985,"Explorer",2025-07-23
12986,"Explorer",2024-04-20
12987,"DealHunter",2024-12-12
12988,"TargetedShopper",2024-09-13
12989,"HighIntent",2025-05-16
12990,"TargetedShopper",2025-01-26
12991,"TargetedShopper",2024-02-24
12992,"Explorer",2025-01-27
12993,"HighIntent",2024-06-04
12994,"TargetedShopper",2025-07-27
12995,"Explorer",2025-06-18
12996,"DealHunter",2024-01-21
12997,"HighIntent",2024-12-14
12998,"TargetedShopper",2024-08-30
12999,"Explorer",2024-04-13
13000,"Explorer",2024-02-20
13001,"TargetedShopper",2024-06-17
13002,"TargetedShopper",2024-08-12
13003,"HighIntent",2024-08-03
13004,"Explorer",2025-03-12
13005,"DealHunter",2025-03-22
13006,"Explorer",2025-02-22
13007,"Explorer",2025-01-31
13008,"DealHunter",2024-01-27
13009,"Explorer",2024-09-25
13010,"TargetedShopper",2024-08-08
13011,"Explorer",2025-04-12
13012,"TargetedShopper",2024-07-22
13013,"HighIntent",2024-02-09
13014,"Explorer",2024-02-02
13015,"Explorer",2024-07-30
13016,"DealHunter",2024-02-17
13017,"Explorer",2024-04-23
13018,"TargetedShopper",2025-03-15
13019,"TargetedShopper",2024-08-07
13020,"Explorer",2024-08-27
13021,"Explorer",2024-11-09
13022,"Explorer",2024-08-04
13023,"TargetedShopper",2024-08-02
13024,"DealHunter",2024-05-20
13025,"TargetedShopper",2025-04-24
13026,"DealHunter",2025-05-02
13027,"Explorer",2025-01-15
13028,"TargetedShopper",2024-06-12
13029,"Explorer",2025-02-02
13030,"HighIntent",2024-12-05
13031,"TargetedShopper",2025-08-21
13032,"TargetedShopper",2025-03-04
13033,"HighIntent",2024-04-08
13034,"TargetedShopper",2024-09-28
13035,"DealHunter",2024-08-21
13036,"Explorer",2025-04-04
13037,"TargetedShopper",2024-12-01
13038,"DealHunter",2025-05-07
13039,"DealHunter",2025-10-09
13040,"DealHunter",2024-06-12
13041,"Explorer",2025-04-27
13042,"Explorer",2025-01-24
13043,"TargetedShopper",2025-04-24
13044,"DealHunter",2025-02-18
13045,"Explorer",2024-08-13
13046,"Explorer",2025-04-14
13047,"Explorer",2025-04-17
13048,"Explorer",2025-01-22
13049,"TargetedShopper",2024-05-27
13050,"HighIntent",2024-04-05
13051,"Explorer",2025-01-07
13052,"Explorer",2024-10-20
13053,"Explorer",2024-06-30
13054,"Explorer",2025-03-19
13055,"Explorer",2024-11-14
13056,"Explorer",2024-03-24
13057,"Explorer",2024-09-23
13058,"HighIntent",2025-05-25
13059,"Explorer",2024-05-28
13060,"DealHunter",2025-02-17
13061,"TargetedShopper",2024-11-12
13062,"DealHunter",2025-04-07
13063,"Explorer",2024-12-03
13064,"DealHunter",2024-06-25
13065,"TargetedShopper",2025-01-19
13066,"Explorer",2025-09-12
13067,"DealHunter",2024-11-14
13068,"Explorer",2025-09-06
13069,"Explorer",2024-02-28
13070,"Explorer",2025-09-30
13071,"Explorer",2024-11-19
13072,"DealHunter",2024-11-25
13073,"HighIntent",2025-01-12
13074,"TargetedShopper",2024-03-17
13075,"TargetedShopper",2024-02-17
13076,"TargetedShopper",2025-03-07
13077,"Explorer",2025-09-26
13078,"Explorer",2024-09-30
13079,"TargetedShopper",2025-08-04
13080,"TargetedShopper",2024-10-28
13081,"Explorer",2024-06-02
13082,"HighIntent",2024-04-04
13083,"DealHunter",2024-03-10
13084,"Explorer",2025-06-22
13085,"Explorer",2024-02-24
13086,"DealHunter",2025-03-21
13087,"TargetedShopper",2024-03-25
13088,"Explorer",2025-02-26
13089,"HighIntent",2024-04-18
13090,"DealHunter",2025-01-24
13091,"Explorer",2024-11-28
13092,"TargetedShopper",2025-09-04
13093,"DealHunter",2024-11-30
13094,"Explorer",2025-02-24
13095,"Explorer",2024-10-02
13096,"DealHunter",2024-07-04
13097,"TargetedShopper",2025-09-30
13098,"TargetedShopper",2024-08-18
13099,"Explorer",2024-11-18
13100,"Explorer",2024-09-03
13101,"TargetedShopper",2025-04-30
13102,"DealHunter",2024-06-17
13103,"DealHunter",2024-01-16
13104,"HighIntent",2024-04-01
13105,"Explorer",2024-03-22
13106,"HighIntent",2024-03-28
13107,"Explorer",2024-08-26
13108,"Explorer",2025-06-27
13109,"TargetedShopper",2024-08-24
13110,"Explorer",2024-07-13
13111,"Explorer",2024-10-13
13112,"Explorer",2024-04-30
13113,"DealHunter",2025-08-21
13114,"DealHunter",2024-07-28
13115,"HighIntent",2024-11-02
13116,"TargetedShopper",2025-09-27
13117,"HighIntent",2024-09-11
13118,"Explorer",2025-09-08
13119,"Explorer",2024-03-26
13120,"DealHunter",2024-12-31
13121,"HighIntent",2024-06-30
13122,"TargetedShopper",2025-06-26
13123,"Explorer",2025-08-02
13124,"Explorer",2025-07-02
13125,"Explorer",2025-01-18
13126,"Explorer",2024-02-18
13127,"DealHunter",2024-07-28
13128,"DealHunter",2025-04-17
13129,"TargetedShopper",2025-06-27
13130,"TargetedShopper",2024-04-01
13131,"HighIntent",2024-05-12
13132,"HighIntent",2025-10-20
13133,"DealHunter",2024-11-20
13134,"HighIntent",2025-08-17
13135,"TargetedShopper",2025-05-24
13136,"Explorer",2024-07-27
13137,"DealHunter",2024-03-19
13138,"DealHunter",2024-01-13
13139,"TargetedShopper",2025-07-25
13140,"TargetedShopper",2024-11-27
13141,"DealHunter",2025-03-15
13142,"TargetedShopper",2025-03-24
13143,"TargetedShopper",2025-04-01
13144,"Explorer",2024-05-05
13145,"Explorer",2025-08-27
13146,"Explorer",2024-04-05
13147,"Explorer",2024-01-30
13148,"TargetedShopper",2024-07-21
13149,"DealHunter",2025-05-16
13150,"HighIntent",2025-04-15
13151,"Explorer",2025-03-05
13152,"TargetedShopper",2024-07-02
13153,"TargetedShopper",2024-06-29
13154,"DealHunter",2024-02-02
13155,"DealHunter",2024-08-25
13156,"Explorer",2025-06-18
13157,"TargetedShopper",2024-12-26
13158,"TargetedShopper",2025-06-25
13159,"DealHunter",2024-06-10
13160,"DealHunter",2025-08-11
13161,"Explorer",2025-06-17
13162,"DealHunter",2025-08-07
13163,"Explorer",2025-07-15
13164,"DealHunter",2025-07-15
13165,"Explorer",2024-10-17
13166,"DealHunter",2025-03-21
13167,"DealHunter",2024-03-19
13168,"HighIntent",2024-02-29
13169,"TargetedShopper",2025-02-28
13170,"Explorer",2025-10-17
13171,"DealHunter",2024-12-01
13172,"Explorer",2024-08-26
13173,"DealHunter",2025-03-12
13174,"Explorer",2025-08-15
13175,"Explorer",2025-03-13
13176,"TargetedShopper",2024-05-08
13177,"TargetedShopper",2024-05-02
13178,"Explorer",2025-04-24
13179,"Explorer",2024-03-02
13180,"Explorer",2025-04-17
13181,"Explorer",2025-09-02
13182,"DealHunter",2025-01-16
13183,"Explorer",2025-06-04
13184,"Explorer",2025-10-25
13185,"Explorer",2025-01-07
13186,"HighIntent",2024-08-22
13187,"HighIntent",2024-08-08
13188,"Explorer",2025-03-07
13189,"Explorer",2024-06-28
13190,"DealHunter",2024-01-05
13191,"TargetedShopper",2024-12-13
13192,"TargetedShopper",2025-06-21
13193,"TargetedShopper",2024-10-03
13194,"Explorer",2024-11-23
13195,"HighIntent",2025-07-13
13196,"TargetedShopper",2025-05-20
13197,"DealHunter",2025-01-03
13198,"HighIntent",2024-08-25
13199,"TargetedShopper",2024-07-20
13200,"DealHunter",2025-06-30
13201,"HighIntent",2025-09-07
13202,"TargetedShopper",2024-01-14
13203,"Explorer",2024-05-22
13204,"Explorer",2024-06-17
13205,"HighIntent",2025-05-20
13206,"DealHunter",2024-05-13
13207,"DealHunter",2024-12-25
13208,"DealHunter",2024-10-29
13209,"TargetedShopper",2025-10-20
13210,"TargetedShopper",2025-03-07
13211,"DealHunter",2024-05-10
13212,"Explorer",2024-04-17
13213,"TargetedShopper",2024-03-04
13214,"HighIntent",2024-01-05
13215,"Explorer",2025-02-10
13216,"Explorer",2025-05-10
13217,"Explorer",2024-06-09
13218,"HighIntent",2025-03-16
13219,"DealHunter",2025-10-17
13220,"HighIntent",2025-03-03
13221,"TargetedShopper",2024-02-06
13222,"DealHunter",2024-03-09
13223,"Explorer",2024-04-17
13224,"Explorer",2025-04-20
13225,"TargetedShopper",2025-04-17
13226,"DealHunter",2024-09-10
13227,"Explorer",2024-12-25
13228,"Explorer",2024-12-16
13229,"Explorer",2025-06-29
13230,"TargetedShopper",2025-10-25
13231,"DealHunter",2024-08-24
13232,"DealHunter",2025-05-07
13233,"Explorer",2025-06-29
13234,"TargetedShopper",2025-05-17
13235,"TargetedShopper",2025-05-11
13236,"Explorer",2024-01-08
13237,"HighIntent",2024-11-06
13238,"DealHunter",2025-02-19
13239,"TargetedShopper",2025-08-04
13240,"Explorer",2025-07-13
13241,"Explorer",2024-05-21
13242,"HighIntent",2025-08-29
13243,"Explorer",2024-11-16
13244,"HighIntent",2024-09-01
13245,"TargetedShopper",2025-06-19
13246,"Explorer",2024-04-04
13247,"DealHunter",2024-01-29
13248,"TargetedShopper",2024-02-25
13249,"HighIntent",2024-01-05
13250,"Explorer",2025-01-04
13251,"HighIntent",2025-06-08
13252,"TargetedShopper",2024-10-07
13253,"TargetedShopper",2024-11-11
13254,"Explorer",2024-04-13
13255,"TargetedShopper",2025-05-26
13256,"Explorer",2024-06-18
13257,"DealHunter",2024-08-29
13258,"Explorer",2025-01-13
13259,"DealHunter",2024-03-30
13260,"DealHunter",2024-02-08
13261,"HighIntent",2025-06-01
13262,"HighIntent",2025-10-23
13263,"HighIntent",2025-03-08
13264,"TargetedShopper",2025-09-22
13265,"TargetedShopper",2024-08-05
13266,"DealHunter",2024-06-21
13267,"Explorer",2024-01-24
13268,"DealHunter",2024-06-11
13269,"DealHunter",2025-10-04
13270,"TargetedShopper",2024-03-25
13271,"Explorer",2025-09-25
13272,"TargetedShopper",2024-12-09
13273,"Explorer",2024-02-12
13274,"DealHunter",2025-06-25
13275,"DealHunter",2025-04-08
13276,"Explorer",2024-06-09
13277,"TargetedShopper",2024-10-18
13278,"Explorer",2025-10-24
13279,"DealHunter",2025-09-10
13280,"DealHunter",2025-01-18
13281,"DealHunter",2025-08-24
13282,"DealHunter",2024-04-24
13283,"Explorer",2025-01-27
13284,"DealHunter",2024-07-31
13285,"Explorer",2024-02-01
13286,"TargetedShopper",2025-03-10
13287,"Explorer",2024-01-01
13288,"Explorer",2024-05-22
13289,"TargetedShopper",2024-04-29
13290,"TargetedShopper",2025-10-24
13291,"TargetedShopper",2025-01-01
13292,"DealHunter",2024-01-14
13293,"Explorer",2024-03-27
13294,"HighIntent",2025-01-09
13295,"TargetedShopper",2025-06-01
13296,"Explorer",2024-12-01
13297,"Explorer",2024-12-16
13298,"Explorer",2024-08-20
13299,"DealHunter",2024-02-12
13300,"Explorer",2024-03-21
13301,"Explorer",2025-06-02
13302,"Explorer",2024-05-17
13303,"HighIntent",2025-10-07
13304,"DealHunter",2025-03-14
13305,"TargetedShopper",2025-04-26
13306,"TargetedShopper",2024-08-13
13307,"Explorer",2024-02-27
13308,"Explorer",2024-01-31
13309,"Explorer",2025-10-13
13310,"TargetedShopper",2024-05-20
13311,"DealHunter",2024-09-16
13312,"Explorer",2025-10-23
13313,"TargetedShopper",2024-11-16
13314,"DealHunter",2024-04-05
