session_id,user_id,variant,session_duration,pages_visited,persona,base_interact,variant_boost,interacted_with_panel,p_engage,engaged,p_add,added_to_cart,p_conv,converted,engagement_score,time_to_conversion,session_depth,engagement_level,visited,add_to_cart,conversion
43223,2141,B,51,5,Explorer,0.05,0.07,0,0.2,0,0,0,0,0,4.25,NA,5,Low,1,0,0
43224,4323,B,100,10,TargetedShopper,0.15,0.07,0,0.3,1,0.05,0,0,0,16.6666666666667,NA,10,Low,1,0,0
43225,14050,A,87,4,TargetedShopper,0.15,0,0,0.18,0,0,0,0,0,5.8,NA,4,Low,1,0,0
43226,14022,B,34,8,TargetedShopper,0.15,0.07,1,0.56,1,0.25,0,0,0,9.06666666666667,NA,16,Low,1,0,0
43227,1259,B,54,5,TargetedShopper,0.15,0.07,0,0.2,0,0,0,0,0,4.5,NA,5,Low,1,0,0
43228,12401,A,185,3,TargetedShopper,0.15,0,0,0.16,0,0,0,0,0,9.25,NA,3,Low,1,0,0
43229,11116,B,149,5,DealHunter,0.18,0.07,1,0.5,0,0,0,0,0,24.8333333333333,NA,10,Low,1,0,0
43230,14278,A,234,9,Explorer,0.05,0,0,0.28,0,0,0,0,0,35.1,NA,9,Low,1,0,0
43231,4505,A,19,8,TargetedShopper,0.15,0,0,0.26,1,0.05,0,0,0,2.53333333333333,NA,8,Low,1,0,0
43232,10300,A,54,4,TargetedShopper,0.15,0,0,0.18,0,0,0,0,0,3.6,NA,4,Low,1,0,0
43233,5663,B,80,4,Explorer,0.05,0.07,0,0.18,0,0,0,0,0,5.33333333333333,NA,4,Low,1,0,0
43234,1217,B,48,4,Explorer,0.05,0.07,0,0.18,0,0,0,0,0,3.2,NA,4,Low,1,0,0
43235,5029,B,55,3,DealHunter,0.18,0.07,0,0.16,0,0,0,0,0,2.75,NA,3,Low,1,0,0
43236,7954,A,203,2,DealHunter,0.18,0,1,0.44,1,0.25,0,0,0,13.5333333333333,NA,4,Low,1,0,0
43237,10663,A,112,4,DealHunter,0.18,0,0,0.18,1,0.05,1,0.02,0,7.46666666666667,NA,4,Low,1,1,0
43238,3603,A,26,1,DealHunter,0.18,0,1,0.42,0,0,0,0,0,0.866666666666667,NA,2,Low,1,0,0
43239,2354,B,48,9,DealHunter,0.18,0.07,1,0.58,0,0,0,0,0,14.4,NA,18,Low,1,0,0
43240,14280,A,20,8,Explorer,0.05,0,0,0.26,0,0,0,0,0,2.66666666666667,NA,8,Low,1,0,0
43241,12563,B,78,2,Explorer,0.05,0.07,0,0.14,0,0,0,0,0,2.6,NA,2,Low,1,0,0
43242,6921,B,18,4,Explorer,0.05,0.07,0,0.18,0,0,0,0,0,1.2,NA,4,Low,1,0,0
43243,2874,A,77,2,TargetedShopper,0.15,0,0,0.14,0,0,0,0,0,2.56666666666667,NA,2,Low,1,0,0
43244,6512,B,71,5,HighIntent,0.3,0.07,0,0.2,0,0,0,0,0,5.91666666666667,NA,5,Low,1,0,0
43245,9510,A,62,0,Explorer,0.05,0,0,0.1,0,0,0,0,0,0,NA,0,Low,1,0,0
43246,11289,A,42,4,TargetedShopper,0.15,0,1,0.48,0,0,0,0,0,5.6,NA,8,Low,1,0,0
43247,9904,B,26,2,Explorer,0.05,0.07,0,0.14,0,0,0,0,0,0.866666666666667,NA,2,Low,1,0,0
43248,1508,A,79,8,TargetedShopper,0.15,0,0,0.26,1,0.05,0,0,0,10.5333333333333,NA,8,Low,1,0,0
43249,2336,B,40,5,Explorer,0.05,0.07,1,0.5,0,0,0,0,0,6.66666666666667,NA,10,Low,1,0,0
43250,2039,A,165,4,Explorer,0.05,0,0,0.18,0,0,0,0,0,11,NA,4,Low,1,0,0
43251,1291,B,125,0,Explorer,0.05,0.07,0,0.1,0,0,0,0,0,0,NA,0,Low,1,0,0
43252,5201,B,85,7,Explorer,0.05,0.07,0,0.24,0,0,0,0,0,9.91666666666667,NA,7,Low,1,0,0
43253,10906,A,70,8,DealHunter,0.18,0,0,0.26,1,0.05,0,0,0,9.33333333333333,NA,8,Low,1,0,0
43254,11564,A,10,5,Explorer,0.05,0,0,0.2,0,0,0,0,0,0.833333333333333,NA,5,Low,1,0,0
43255,12791,B,49,11,HighIntent,0.3,0.07,1,0.62,1,0.25,1,0.32,1,17.9666666666667,42.5447157016024,22,Low,1,1,1
43256,1896,B,48,8,DealHunter,0.18,0.07,0,0.26,0,0,0,0,0,6.4,NA,8,Low,1,0,0
43257,2618,B,34,6,TargetedShopper,0.15,0.07,0,0.22,0,0,0,0,0,3.4,NA,6,Low,1,0,0
43258,5903,B,34,3,Explorer,0.05,0.07,0,0.16,0,0,0,0,0,1.7,NA,3,Low,1,0,0
43259,14115,A,61,6,Explorer,0.05,0,0,0.22,0,0,0,0,0,6.1,NA,6,Low,1,0,0
43260,14318,A,35,12,Explorer,0.05,0,0,0.34,1,0.05,0,0,0,7,NA,12,Low,1,0,0
43261,1665,B,51,7,DealHunter,0.18,0.07,0,0.24,0,0,0,0,0,5.95,NA,7,Low,1,0,0
43262,10439,A,40,5,Explorer,0.05,0,0,0.2,0,0,0,0,0,3.33333333333333,NA,5,Low,1,0,0
43263,4495,B,74,8,TargetedShopper,0.15,0.07,1,0.56,0,0,0,0,0,19.7333333333333,NA,16,Low,1,0,0
43264,10331,A,46,2,Explorer,0.05,0,0,0.14,0,0,0,0,0,1.53333333333333,NA,2,Low,1,0,0
43265,8501,A,23,6,Explorer,0.05,0,0,0.22,0,0,0,0,0,2.3,NA,6,Low,1,0,0
43266,7571,B,37,3,TargetedShopper,0.15,0.07,1,0.46,1,0.25,0,0,0,3.7,NA,6,Low,1,0,0
43267,7127,B,87,3,DealHunter,0.18,0.07,0,0.16,0,0,0,0,0,4.35,NA,3,Low,1,0,0
43268,12566,B,46,4,DealHunter,0.18,0.07,0,0.18,0,0,0,0,0,3.06666666666667,NA,4,Low,1,0,0
43269,13083,B,57,5,DealHunter,0.18,0.07,1,0.5,0,0,0,0,0,9.5,NA,10,Low,1,0,0
43270,4602,A,23,5,TargetedShopper,0.15,0,0,0.2,0,0,0,0,0,1.91666666666667,NA,5,Low,1,0,0
43271,3698,A,46,3,TargetedShopper,0.15,0,0,0.16,0,0,0,0,0,2.3,NA,3,Low,1,0,0
43272,14831,A,55,1,Explorer,0.05,0,0,0.12,1,0.05,0,0,0,0.916666666666667,NA,1,Low,1,0,0
43273,14617,A,9,6,DealHunter,0.18,0,0,0.22,0,0,0,0,0,0.9,NA,6,Low,1,0,0
43274,12655,B,127,4,Explorer,0.05,0.07,0,0.18,0,0,0,0,0,8.46666666666667,NA,4,Low,1,0,0
43275,4837,B,46,5,TargetedShopper,0.15,0.07,1,0.5,0,0,0,0,0,7.66666666666667,NA,10,Low,1,0,0
43276,13857,B,91,5,DealHunter,0.18,0.07,0,0.2,0,0,0,0,0,7.58333333333333,NA,5,Low,1,0,0
43277,479,A,40,6,DealHunter,0.18,0,1,0.52,0,0,0,0,0,8,NA,12,Low,1,0,0
43278,13396,A,118,2,DealHunter,0.18,0,0,0.14,0,0,0,0,0,3.93333333333333,NA,2,Low,1,0,0
43279,4371,A,119,10,TargetedShopper,0.15,0,0,0.3,0,0,0,0,0,19.8333333333333,NA,10,Low,1,0,0
43280,9562,B,166,5,Explorer,0.05,0.07,0,0.2,0,0,0,0,0,13.8333333333333,NA,5,Low,1,0,0
43281,6700,A,61,6,DealHunter,0.18,0,0,0.22,0,0,0,0,0,6.1,NA,6,Low,1,0,0
43282,2437,A,38,5,HighIntent,0.3,0,1,0.5,1,0.25,0,0,0,6.33333333333333,NA,10,Low,1,0,0
43283,769,B,143,5,DealHunter,0.18,0.07,0,0.2,0,0,0,0,0,11.9166666666667,NA,5,Low,1,0,0
43284,8236,A,101,7,TargetedShopper,0.15,0,1,0.54,0,0,0,0,0,23.5666666666667,NA,14,Low,1,0,0
43285,9827,B,36,4,Explorer,0.05,0.07,0,0.18,0,0,0,0,0,2.4,NA,4,Low,1,0,0
43286,12363,A,223,5,Explorer,0.05,0,0,0.2,0,0,0,0,0,18.5833333333333,NA,5,Low,1,0,0
43287,4375,A,261,6,Explorer,0.05,0,0,0.22,0,0,0,0,0,26.1,NA,6,Low,1,0,0
43288,8908,B,85,6,DealHunter,0.18,0.07,1,0.52,0,0,0,0,0,17,NA,12,Low,1,0,0
43289,4166,A,46,6,DealHunter,0.18,0,0,0.22,0,0,0,0,0,4.6,NA,6,Low,1,0,0
43290,1338,B,37,3,TargetedShopper,0.15,0.07,0,0.16,0,0,0,0,0,1.85,NA,3,Low,1,0,0
43291,12933,A,27,1,Explorer,0.05,0,0,0.12,0,0,0,0,0,0.45,NA,1,Low,1,0,0
43292,11974,B,59,4,DealHunter,0.18,0.07,1,0.48,0,0,0,0,0,7.86666666666667,NA,8,Low,1,0,0
43293,6933,B,27,2,DealHunter,0.18,0.07,0,0.14,0,0,0,0,0,0.9,NA,2,Low,1,0,0
43294,12336,B,51,3,Explorer,0.05,0.07,0,0.16,0,0,0,0,0,2.55,NA,3,Low,1,0,0
43295,2587,B,88,5,TargetedShopper,0.15,0.07,1,0.5,0,0,0,0,0,14.6666666666667,NA,10,Low,1,0,0
43296,10091,A,176,8,TargetedShopper,0.15,0,0,0.26,0,0,0,0,0,23.4666666666667,NA,8,Low,1,0,0
43297,578,A,34,6,DealHunter,0.18,0,0,0.22,0,0,0,0,0,3.4,NA,6,Low,1,0,0
43298,932,B,17,4,Explorer,0.05,0.07,0,0.18,0,0,0,0,0,1.13333333333333,NA,4,Low,1,0,0
43299,12048,B,12,6,Explorer,0.05,0.07,0,0.22,0,0,0,0,0,1.2,NA,6,Low,1,0,0
43300,1111,B,6,5,DealHunter,0.18,0.07,0,0.2,0,0,0,0,0,0.5,NA,5,Low,1,0,0
43301,3600,A,52,5,Explorer,0.05,0,0,0.2,0,0,0,0,0,4.33333333333333,NA,5,Low,1,0,0
43302,4953,A,56,7,Explorer,0.05,0,0,0.24,0,0,0,0,0,6.53333333333333,NA,7,Low,1,0,0
43303,9051,B,70,7,TargetedShopper,0.15,0.07,0,0.24,1,0.05,0,0,0,8.16666666666667,NA,7,Low,1,0,0
43304,9895,B,152,2,Explorer,0.05,0.07,0,0.14,0,0,0,0,0,5.06666666666667,NA,2,Low,1,0,0
43305,2128,A,34,6,DealHunter,0.18,0,0,0.22,0,0,0,0,0,3.4,NA,6,Low,1,0,0
43306,7034,A,32,9,TargetedShopper,0.15,0,0,0.28,0,0,0,0,0,4.8,NA,9,Low,1,0,0
43307,2995,A,183,4,DealHunter,0.18,0,0,0.18,1,0.05,0,0,0,12.2,NA,4,Low,1,0,0
43308,4081,B,134,2,DealHunter,0.18,0.07,1,0.44,1,0.25,0,0,0,8.93333333333333,NA,4,Low,1,0,0
43309,3873,B,67,7,DealHunter,0.18,0.07,0,0.24,0,0,0,0,0,7.81666666666667,NA,7,Low,1,0,0
43310,3908,B,61,4,Explorer,0.05,0.07,0,0.18,0,0,0,0,0,4.06666666666667,NA,4,Low,1,0,0
43311,13107,A,27,2,Explorer,0.05,0,0,0.14,0,0,0,0,0,0.9,NA,2,Low,1,0,0
43312,10696,A,240,5,Explorer,0.05,0,0,0.2,0,0,0,0,0,20,NA,5,Low,1,0,0
43313,5328,A,69,6,Explorer,0.05,0,0,0.22,0,0,0,0,0,6.9,NA,6,Low,1,0,0
43314,403,A,74,7,Explorer,0.05,0,0,0.24,0,0,0,0,0,8.63333333333333,NA,7,Low,1,0,0
43315,4715,A,106,5,Explorer,0.05,0,0,0.2,0,0,0,0,0,8.83333333333333,NA,5,Low,1,0,0
43316,5229,A,68,3,Explorer,0.05,0,0,0.16,0,0,0,0,0,3.4,NA,3,Low,1,0,0
43317,12041,A,14,8,TargetedShopper,0.15,0,0,0.26,1,0.05,0,0,0,1.86666666666667,NA,8,Low,1,0,0
43318,12413,A,41,6,DealHunter,0.18,0,0,0.22,1,0.05,0,0,0,4.1,NA,6,Low,1,0,0
43319,5632,B,86,6,TargetedShopper,0.15,0.07,1,0.52,0,0,0,0,0,17.2,NA,12,Low,1,0,0
43320,13080,B,85,2,TargetedShopper,0.15,0.07,0,0.14,0,0,0,0,0,2.83333333333333,NA,2,Low,1,0,0
43321,10341,A,46,4,TargetedShopper,0.15,0,0,0.18,0,0,0,0,0,3.06666666666667,NA,4,Low,1,0,0
43322,4425,B,16,4,HighIntent,0.3,0.07,0,0.18,0,0,0,0,0,1.06666666666667,NA,4,Low,1,0,0
43323,9166,B,37,6,DealHunter,0.18,0.07,0,0.22,0,0,0,0,0,3.7,NA,6,Low,1,0,0
43324,11815,A,118,3,HighIntent,0.3,0,0,0.16,0,0,0,0,0,5.9,NA,3,Low,1,0,0
43325,1809,B,92,3,DealHunter,0.18,0.07,0,0.16,0,0,0,0,0,4.6,NA,3,Low,1,0,0
43326,13330,B,14,4,DealHunter,0.18,0.07,0,0.18,0,0,0,0,0,0.933333333333333,NA,4,Low,1,0,0
43327,2979,B,54,1,TargetedShopper,0.15,0.07,0,0.12,0,0,0,0,0,0.9,NA,1,Low,1,0,0
43328,14189,B,124,1,Explorer,0.05,0.07,1,0.42,0,0,0,0,0,4.13333333333333,NA,2,Low,1,0,0
43329,3187,A,30,3,DealHunter,0.18,0,0,0.16,0,0,0,0,0,1.5,NA,3,Low,1,0,0
43330,2499,B,169,6,Explorer,0.05,0.07,0,0.22,0,0,0,0,0,16.9,NA,6,Low,1,0,0
43331,2676,B,214,7,TargetedShopper,0.15,0.07,1,0.54,0,0,0,0,0,49.9333333333333,NA,14,Low,1,0,0
43332,1268,B,33,5,Explorer,0.05,0.07,0,0.2,0,0,0,0,0,2.75,NA,5,Low,1,0,0
43333,9559,B,36,7,HighIntent,0.3,0.07,1,0.54,0,0,0,0,0,8.4,NA,14,Low,1,0,0
43334,508,A,104,7,TargetedShopper,0.15,0,0,0.24,0,0,0,0,0,12.133333333333301,NA,7,Low,1,0,0
43335,13999,B,184,7,DealHunter,0.18,0.07,1,0.54,0,0,0,0,0,42.9333333333333,NA,14,Low,1,0,0
43336,7619,B,96,6,Explorer,0.05,0.07,1,0.52,1,0.25,0,0,0,19.2,NA,12,Low,1,0,0
43337,11547,B,9,3,TargetedShopper,0.15,0.07,0,0.16,1,0.05,0,0,0,0.45,NA,3,Low,1,0,0
43338,13265,A,280,7,TargetedShopper,0.15,0,0,0.24,0,0,0,0,0,32.6666666666667,NA,7,Low,1,0,0
43339,9122,A,230,7,HighIntent,0.3,0,0,0.24,0,0,0,0,0,26.8333333333333,NA,7,Low,1,0,0
43340,11285,A,131,7,HighIntent,0.3,0,1,0.54,1,0.25,0,0,0,30.5666666666667,NA,14,Low,1,0,0
43341,13830,A,13,9,TargetedShopper,0.15,0,0,0.28,0,0,0,0,0,1.95,NA,9,Low,1,0,0
43342,6994,B,72,7,Explorer,0.05,0.07,0,0.24,0,0,0,0,0,8.4,NA,7,Low,1,0,0
43343,4816,A,29,3,DealHunter,0.18,0,0,0.16,0,0,0,0,0,1.45,NA,3,Low,1,0,0
43344,3104,B,38,3,DealHunter,0.18,0.07,1,0.46,0,0,0,0,0,3.8,NA,6,Low,1,0,0
43345,11674,A,42,5,TargetedShopper,0.15,0,0,0.2,1,0.05,0,0,0,3.5,NA,5,Low,1,0,0
43346,7756,A,50,2,Explorer,0.05,0,0,0.14,0,0,0,0,0,1.66666666666667,NA,2,Low,1,0,0
43347,7481,A,76,7,DealHunter,0.18,0,1,0.54,0,0,0,0,0,17.7333333333333,NA,14,Low,1,0,0
43348,9672,B,349,10,TargetedShopper,0.15,0.07,0,0.3,1,0.05,0,0,0,58.1666666666667,NA,10,Medium,1,0,0
43349,6989,B,232,7,TargetedShopper,0.15,0.07,0,0.24,0,0,0,0,0,27.0666666666667,NA,7,Low,1,0,0
43350,14611,B,65,5,HighIntent,0.3,0.07,1,0.5,0,0,0,0,0,10.8333333333333,NA,10,Low,1,0,0
43351,11105,B,220,4,Explorer,0.05,0.07,0,0.18,0,0,0,0,0,14.6666666666667,NA,4,Low,1,0,0
43352,565,B,41,4,DealHunter,0.18,0.07,0,0.18,1,0.05,0,0,0,2.73333333333333,NA,4,Low,1,0,0
43353,3065,B,20,3,DealHunter,0.18,0.07,0,0.16,0,0,0,0,0,1,NA,3,Low,1,0,0
43354,4475,B,17,5,DealHunter,0.18,0.07,0,0.2,0,0,0,0,0,1.41666666666667,NA,5,Low,1,0,0
43355,5595,B,191,6,DealHunter,0.18,0.07,1,0.52,0,0,0,0,0,38.2,NA,12,Low,1,0,0
43356,13951,B,13,7,TargetedShopper,0.15,0.07,1,0.54,1,0.25,0,0,0,3.03333333333333,NA,14,Low,1,0,0
43357,1303,B,42,3,TargetedShopper,0.15,0.07,0,0.16,1,0.05,0,0,0,2.1,NA,3,Low,1,0,0
43358,12045,A,46,5,HighIntent,0.3,0,0,0.2,0,0,0,0,0,3.83333333333333,NA,5,Low,1,0,0
43359,5203,A,52,2,Explorer,0.05,0,0,0.14,0,0,0,0,0,1.73333333333333,NA,2,Low,1,0,0
43360,10483,A,163,5,HighIntent,0.3,0,0,0.2,1,0.05,0,0,0,13.5833333333333,NA,5,Low,1,0,0
43361,6021,B,75,6,TargetedShopper,0.15,0.07,0,0.22,0,0,0,0,0,7.5,NA,6,Low,1,0,0
43362,14099,B,74,4,Explorer,0.05,0.07,0,0.18,0,0,0,0,0,4.93333333333333,NA,4,Low,1,0,0
43363,4826,B,99,6,Explorer,0.05,0.07,0,0.22,0,0,0,0,0,9.9,NA,6,Low,1,0,0
43364,5060,B,59,5,DealHunter,0.18,0.07,0,0.2,1,0.05,0,0,0,4.91666666666667,NA,5,Low,1,0,0
43365,3811,A,150,5,TargetedShopper,0.15,0,0,0.2,0,0,0,0,0,12.5,NA,5,Low,1,0,0
43366,5020,A,25,6,HighIntent,0.3,0,0,0.22,0,0,0,0,0,2.5,NA,6,Low,1,0,0
43367,14702,A,53,4,Explorer,0.05,0,0,0.18,0,0,0,0,0,3.53333333333333,NA,4,Low,1,0,0
43368,5898,A,61,5,DealHunter,0.18,0,1,0.5,1,0.25,1,0.32,0,10.1666666666667,NA,10,Low,1,1,0
43369,13042,B,80,8,Explorer,0.05,0.07,0,0.26,0,0,0,0,0,10.6666666666667,NA,8,Low,1,0,0
43370,14109,A,36,3,Explorer,0.05,0,0,0.16,0,0,0,0,0,1.8,NA,3,Low,1,0,0
43371,12764,A,41,9,Explorer,0.05,0,0,0.28,0,0,0,0,0,6.15,NA,9,Low,1,0,0
43372,3455,B,55,9,Explorer,0.05,0.07,0,0.28,1,0.05,0,0,0,8.25,NA,9,Low,1,0,0
43373,2543,A,49,2,TargetedShopper,0.15,0,0,0.14,1,0.05,0,0,0,1.63333333333333,NA,2,Low,1,0,0
43374,10427,B,92,3,Explorer,0.05,0.07,0,0.16,0,0,0,0,0,4.6,NA,3,Low,1,0,0
43375,11741,B,103,3,DealHunter,0.18,0.07,1,0.46,0,0,0,0,0,10.3,NA,6,Low,1,0,0
43376,1878,A,12,1,Explorer,0.05,0,0,0.12,0,0,0,0,0,0.2,NA,1,Low,1,0,0
43377,14274,A,47,4,DealHunter,0.18,0,0,0.18,0,0,0,0,0,3.13333333333333,NA,4,Low,1,0,0
43378,10640,B,80,6,TargetedShopper,0.15,0.07,0,0.22,1,0.05,0,0,0,8,NA,6,Low,1,0,0
43379,13144,B,53,4,Explorer,0.05,0.07,0,0.18,0,0,0,0,0,3.53333333333333,NA,4,Low,1,0,0
43380,13121,A,95,4,HighIntent,0.3,0,0,0.18,0,0,0,0,0,6.33333333333333,NA,4,Low,1,0,0
43381,10846,A,74,8,DealHunter,0.18,0,0,0.26,1,0.05,0,0,0,9.86666666666667,NA,8,Low,1,0,0
43382,2792,B,32,6,TargetedShopper,0.15,0.07,0,0.22,1,0.05,0,0,0,3.2,NA,6,Low,1,0,0
43383,4597,B,59,5,DealHunter,0.18,0.07,1,0.5,1,0.25,0,0,0,9.83333333333333,NA,10,Low,1,0,0
43384,10608,B,85,4,Explorer,0.05,0.07,0,0.18,0,0,0,0,0,5.66666666666667,NA,4,Low,1,0,0
43385,2635,B,55,6,TargetedShopper,0.15,0.07,0,0.22,0,0,0,0,0,5.5,NA,6,Low,1,0,0
43386,358,A,69,4,DealHunter,0.18,0,0,0.18,0,0,0,0,0,4.6,NA,4,Low,1,0,0
43387,354,A,104,4,DealHunter,0.18,0,0,0.18,0,0,0,0,0,6.93333333333333,NA,4,Low,1,0,0
43388,792,B,98,2,TargetedShopper,0.15,0.07,0,0.14,0,0,0,0,0,3.26666666666667,NA,2,Low,1,0,0
43389,3765,A,122,6,TargetedShopper,0.15,0,1,0.52,1,0.25,0,0,0,24.4,NA,12,Low,1,0,0
43390,12545,B,65,3,DealHunter,0.18,0.07,1,0.46,1,0.25,0,0,0,6.5,NA,6,Low,1,0,0
43391,6860,A,9,3,Explorer,0.05,0,0,0.16,0,0,0,0,0,0.45,NA,3,Low,1,0,0
43392,5770,A,92,0,Explorer,0.05,0,0,0.1,0,0,0,0,0,0,NA,0,Low,1,0,0
43393,14852,B,89,4,Explorer,0.05,0.07,0,0.18,0,0,0,0,0,5.93333333333333,NA,4,Low,1,0,0
43394,8423,B,160,4,TargetedShopper,0.15,0.07,1,0.48,0,0,0,0,0,21.3333333333333,NA,8,Low,1,0,0
43395,12866,A,116,3,Explorer,0.05,0,0,0.16,0,0,0,0,0,5.8,NA,3,Low,1,0,0
43396,3706,A,99,3,DealHunter,0.18,0,0,0.16,0,0,0,0,0,4.95,NA,3,Low,1,0,0
43397,6632,A,50,6,TargetedShopper,0.15,0,0,0.22,0,0,0,0,0,5,NA,6,Low,1,0,0
43398,1509,B,181,5,TargetedShopper,0.15,0.07,0,0.2,0,0,0,0,0,15.0833333333333,NA,5,Low,1,0,0
43399,12899,B,79,7,Explorer,0.05,0.07,0,0.24,1,0.05,0,0,0,9.21666666666667,NA,7,Low,1,0,0
43400,136,A,87,5,TargetedShopper,0.15,0,0,0.2,0,0,0,0,0,7.25,NA,5,Low,1,0,0
43401,4832,A,29,4,TargetedShopper,0.15,0,0,0.18,0,0,0,0,0,1.93333333333333,NA,4,Low,1,0,0
43402,14174,A,190,2,TargetedShopper,0.15,0,0,0.14,0,0,0,0,0,6.33333333333333,NA,2,Low,1,0,0
43403,5474,A,140,4,Explorer,0.05,0,0,0.18,0,0,0,0,0,9.33333333333333,NA,4,Low,1,0,0
43404,7087,A,65,4,DealHunter,0.18,0,0,0.18,0,0,0,0,0,4.33333333333333,NA,4,Low,1,0,0
43405,10502,B,69,3,TargetedShopper,0.15,0.07,0,0.16,0,0,0,0,0,3.45,NA,3,Low,1,0,0
43406,2402,B,37,5,Explorer,0.05,0.07,0,0.2,1,0.05,0,0,0,3.08333333333333,NA,5,Low,1,0,0
43407,11987,B,216,4,TargetedShopper,0.15,0.07,1,0.48,0,0,0,0,0,28.8,NA,8,Low,1,0,0
43408,8917,B,44,3,DealHunter,0.18,0.07,0,0.16,0,0,0,0,0,2.2,NA,3,Low,1,0,0
43409,6602,B,17,7,Explorer,0.05,0.07,0,0.24,1,0.05,0,0,0,1.98333333333333,NA,7,Low,1,0,0
43410,4403,B,34,3,DealHunter,0.18,0.07,0,0.16,0,0,0,0,0,1.7,NA,3,Low,1,0,0
43411,5870,A,131,9,DealHunter,0.18,0,1,0.58,1,0.25,0,0,0,39.3,NA,18,Low,1,0,0
43412,4489,A,41,4,Explorer,0.05,0,0,0.18,0,0,0,0,0,2.73333333333333,NA,4,Low,1,0,0
43413,8216,B,59,6,Explorer,0.05,0.07,0,0.22,0,0,0,0,0,5.9,NA,6,Low,1,0,0
43414,344,A,38,7,DealHunter,0.18,0,0,0.24,1,0.05,0,0,0,4.43333333333333,NA,7,Low,1,0,0
43415,14093,A,10,3,TargetedShopper,0.15,0,1,0.46,0,0,0,0,0,1,NA,6,Low,1,0,0
43416,14061,B,27,4,HighIntent,0.3,0.07,1,0.48,0,0,0,0,0,3.6,NA,8,Low,1,0,0
43417,6458,B,148,3,TargetedShopper,0.15,0.07,0,0.16,0,0,0,0,0,7.4,NA,3,Low,1,0,0
43418,1035,A,131,6,DealHunter,0.18,0,1,0.52,1,0.25,0,0,0,26.2,NA,12,Low,1,0,0
43419,2232,A,53,7,Explorer,0.05,0,0,0.24,1,0.05,0,0,0,6.18333333333333,NA,7,Low,1,0,0
43420,1204,A,101,3,HighIntent,0.3,0,1,0.46,0,0,0,0,0,10.1,NA,6,Low,1,0,0
43421,3037,B,76,8,Explorer,0.05,0.07,0,0.26,0,0,0,0,0,10.133333333333301,NA,8,Low,1,0,0
43422,11400,B,76,4,Explorer,0.05,0.07,1,0.48,0,0,0,0,0,10.133333333333301,NA,8,Low,1,0,0
43423,10937,B,49,4,Explorer,0.05,0.07,0,0.18,0,0,0,0,0,3.26666666666667,NA,4,Low,1,0,0
43424,3336,B,43,3,HighIntent,0.3,0.07,1,0.46,1,0.25,0,0,0,4.3,NA,6,Low,1,0,0
43425,6730,B,40,6,TargetedShopper,0.15,0.07,0,0.22,0,0,0,0,0,4,NA,6,Low,1,0,0
43426,1521,A,17,4,TargetedShopper,0.15,0,0,0.18,0,0,0,0,0,1.13333333333333,NA,4,Low,1,0,0
43427,9199,B,28,5,TargetedShopper,0.15,0.07,0,0.2,0,0,0,0,0,2.33333333333333,NA,5,Low,1,0,0
43428,7694,A,56,5,DealHunter,0.18,0,0,0.2,0,0,0,0,0,4.66666666666667,NA,5,Low,1,0,0
43429,13716,B,59,5,Explorer,0.05,0.07,0,0.2,1,0.05,1,0.02,0,4.91666666666667,NA,5,Low,1,1,0
43430,13536,B,27,4,Explorer,0.05,0.07,0,0.18,1,0.05,0,0,0,1.8,NA,4,Low,1,0,0
43431,5706,A,68,3,HighIntent,0.3,0,0,0.16,0,0,0,0,0,3.4,NA,3,Low,1,0,0
43432,11506,B,157,8,Explorer,0.05,0.07,1,0.56,0,0,0,0,0,41.8666666666667,NA,16,Low,1,0,0
43433,11165,A,25,5,DealHunter,0.18,0,0,0.2,0,0,0,0,0,2.08333333333333,NA,5,Low,1,0,0
43434,13655,A,143,7,DealHunter,0.18,0,0,0.24,0,0,0,0,0,16.6833333333333,NA,7,Low,1,0,0
43435,8252,A,305,4,Explorer,0.05,0,0,0.18,0,0,0,0,0,20.3333333333333,NA,4,Low,1,0,0
43436,2115,B,20,6,Explorer,0.05,0.07,0,0.22,1,0.05,0,0,0,2,NA,6,Low,1,0,0
43437,11268,B,113,6,HighIntent,0.3,0.07,1,0.52,0,0,0,0,0,22.6,NA,12,Low,1,0,0
43438,10061,A,110,4,TargetedShopper,0.15,0,0,0.18,0,0,0,0,0,7.33333333333333,NA,4,Low,1,0,0
43439,9458,B,14,11,Explorer,0.05,0.07,0,0.32,0,0,0,0,0,2.56666666666667,NA,11,Low,1,0,0
43440,13187,B,351,5,HighIntent,0.3,0.07,1,0.5,1,0.25,0,0,0,58.5,NA,10,Medium,1,0,0
43441,13069,A,51,6,Explorer,0.05,0,0,0.22,0,0,0,0,0,5.1,NA,6,Low,1,0,0
43442,7036,A,52,6,Explorer,0.05,0,0,0.22,0,0,0,0,0,5.2,NA,6,Low,1,0,0
43443,1917,A,51,7,DealHunter,0.18,0,0,0.24,1,0.05,0,0,0,5.95,NA,7,Low,1,0,0
43444,8676,A,24,3,DealHunter,0.18,0,0,0.16,0,0,0,0,0,1.2,NA,3,Low,1,0,0
43445,8794,A,97,4,DealHunter,0.18,0,0,0.18,0,0,0,0,0,6.46666666666667,NA,4,Low,1,0,0
43446,6783,B,14,3,TargetedShopper,0.15,0.07,0,0.16,1,0.05,0,0,0,0.7,NA,3,Low,1,0,0
43447,8787,A,51,5,Explorer,0.05,0,0,0.2,0,0,0,0,0,4.25,NA,5,Low,1,0,0
